"site_id","datetime","depth_m","variable","observation"
"fcre",2024-03-31,5,"DO_mgL_mean",9.53450452777778
"fcre",2024-03-31,9,"DO_mgL_mean",11.0205608333333
"fcre",2024-03-31,1,"DO_mgL_mean",11.1379577464789
"fcre",2024-03-31,1,"Chla_ugL_mean",11.5239436690141
"fcre",2024-03-31,1,"Turbidity_FNU_mean",1.88492958450704
"fcre",2024-03-31,1,"fDOM_QSU_mean",14.8045070422535
"fcre",2024-04-01,0.1,"Temp_C_mean",13.62080125
"fcre",2024-04-01,1,"Temp_C_mean",12.9580363888889
"fcre",2024-04-01,2,"Temp_C_mean",11.6116859722222
"fcre",2024-04-01,3,"Temp_C_mean",10.7220369444444
"fcre",2024-04-01,4,"Temp_C_mean",10.1024722569444
"fcre",2024-04-01,5,"Temp_C_mean",9.69690369444444
"fcre",2024-04-01,6,"Temp_C_mean",9.26429598611111
"fcre",2024-04-01,7,"Temp_C_mean",9.13782183333333
"fcre",2024-04-01,8,"Temp_C_mean",9.10352747222222
"fcre",2024-04-01,9,"Temp_C_mean",9.07616459027778
"fcre",2024-04-01,5,"DO_mgL_mean",9.20359327083333
"fcre",2024-04-01,9,"DO_mgL_mean",10.8681769444444
"fcre",2024-04-01,1,"DO_mgL_mean",11.2658695652174
"fcre",2024-04-01,1,"Chla_ugL_mean",13.0894927391304
"fcre",2024-04-01,1,"Turbidity_FNU_mean",1.61144927536232
"fcre",2024-04-01,1,"fDOM_QSU_mean",14.7841304347826
"fcre",2024-04-02,0.1,"Temp_C_mean",15.1410800694444
"fcre",2024-04-02,1,"Temp_C_mean",13.9461790277778
"fcre",2024-04-02,2,"Temp_C_mean",11.7205351388889
"fcre",2024-04-02,3,"Temp_C_mean",10.6794959722222
"fcre",2024-04-02,4,"Temp_C_mean",10.0768900486111
"fcre",2024-04-02,5,"Temp_C_mean",9.68340576388889
"fcre",2024-04-02,6,"Temp_C_mean",9.26211375694444
"fcre",2024-04-02,7,"Temp_C_mean",9.19974391666667
"fcre",2024-04-02,8,"Temp_C_mean",9.16981020833333
"fcre",2024-04-02,9,"Temp_C_mean",9.14574093055556
"fcre",2024-04-02,5,"DO_mgL_mean",8.92202032638889
"fcre",2024-04-02,9,"DO_mgL_mean",10.7140801388889
"fcre",2024-04-02,1,"DO_mgL_mean",11.3482978723404
"fcre",2024-04-02,1,"Chla_ugL_mean",14.2605673829787
"fcre",2024-04-02,1,"Turbidity_FNU_mean",1.50780141843972
"fcre",2024-04-02,1,"fDOM_QSU_mean",14.9293617021277
"fcre",2024-04-03,0.1,"Temp_C_mean",15.25655
"fcre",2024-04-03,1,"Temp_C_mean",14.6922372916667
"fcre",2024-04-03,2,"Temp_C_mean",12.0088524305556
"fcre",2024-04-03,3,"Temp_C_mean",10.8552791666667
"fcre",2024-04-03,4,"Temp_C_mean",10.1032775069444
"fcre",2024-04-03,5,"Temp_C_mean",9.63590020138889
"fcre",2024-04-03,6,"Temp_C_mean",9.30728743055556
"fcre",2024-04-03,7,"Temp_C_mean",9.24591554861111
"fcre",2024-04-03,8,"Temp_C_mean",9.21723
"fcre",2024-04-03,9,"Temp_C_mean",9.19387433333333
"fcre",2024-04-03,5,"DO_mgL_mean",9.08059771527778
"fcre",2024-04-03,9,"DO_mgL_mean",10.6037200694444
"fcre",2024-04-03,1,"DO_mgL_mean",11.1171126760563
"fcre",2024-04-03,1,"Chla_ugL_mean",13.3448591549296
"fcre",2024-04-03,1,"Turbidity_FNU_mean",1.2893661971831
"fcre",2024-04-03,1,"fDOM_QSU_mean",14.7802112676056
"fcre",2024-04-04,0.1,"Temp_C_mean",13.5443492361111
"fcre",2024-04-04,1,"Temp_C_mean",13.3960960416667
"fcre",2024-04-04,2,"Temp_C_mean",12.1896607638889
"fcre",2024-04-04,3,"Temp_C_mean",10.9380000694444
"fcre",2024-04-04,4,"Temp_C_mean",10.1232503263889
"fcre",2024-04-04,5,"Temp_C_mean",9.6326279375
"fcre",2024-04-04,6,"Temp_C_mean",9.37667678472222
"fcre",2024-04-04,7,"Temp_C_mean",9.32029213888889
"fcre",2024-04-04,8,"Temp_C_mean",9.29284290972222
"fcre",2024-04-04,9,"Temp_C_mean",9.26691246527778
"fcre",2024-04-04,5,"DO_mgL_mean",8.85297717361111
"fcre",2024-04-04,9,"DO_mgL_mean",10.393029375
"fcre",2024-04-04,1,"DO_mgL_mean",11.0257446808511
"fcre",2024-04-04,1,"Chla_ugL_mean",12.4509929078014
"fcre",2024-04-04,1,"Turbidity_FNU_mean",1.21326241134752
"fcre",2024-04-04,1,"fDOM_QSU_mean",14.9939716312057
"fcre",2024-04-05,0.1,"Temp_C_mean",12.5591886111111
"fcre",2024-04-05,1,"Temp_C_mean",12.4333331944444
"fcre",2024-04-05,2,"Temp_C_mean",12.2750559722222
"fcre",2024-04-05,3,"Temp_C_mean",11.2159072916667
"fcre",2024-04-05,4,"Temp_C_mean",10.2882161597222
"fcre",2024-04-05,5,"Temp_C_mean",9.69865385416667
"fcre",2024-04-05,6,"Temp_C_mean",9.41552378472222
"fcre",2024-04-05,7,"Temp_C_mean",9.38002820833333
"fcre",2024-04-05,8,"Temp_C_mean",9.35467445138889
"fcre",2024-04-05,9,"Temp_C_mean",9.33173788888889
"fcre",2024-04-05,5,"DO_mgL_mean",8.8976446875
"fcre",2024-04-05,9,"DO_mgL_mean",10.1769079236111
"fcre",2024-04-05,1,"DO_mgL_mean",10.9697163120567
"fcre",2024-04-05,1,"Chla_ugL_mean",12.857304964539
"fcre",2024-04-05,1,"Turbidity_FNU_mean",1.20574468085106
"fcre",2024-04-05,1,"fDOM_QSU_mean",14.8512765957447
"fcre",2024-04-06,0.1,"Temp_C_mean",12.1207636111111
"fcre",2024-04-06,1,"Temp_C_mean",11.9640833333333
"fcre",2024-04-06,2,"Temp_C_mean",11.9352592361111
"fcre",2024-04-06,3,"Temp_C_mean",11.7259306944444
"fcre",2024-04-06,4,"Temp_C_mean",11.3625570138889
"fcre",2024-04-06,5,"Temp_C_mean",10.2733317222222
"fcre",2024-04-06,6,"Temp_C_mean",9.44511070833333
"fcre",2024-04-06,7,"Temp_C_mean",9.41938313888889
"fcre",2024-04-06,8,"Temp_C_mean",9.39563711805556
"fcre",2024-04-06,9,"Temp_C_mean",9.37238142361111
"fcre",2024-04-06,5,"DO_mgL_mean",9.40558593055555
"fcre",2024-04-06,9,"DO_mgL_mean",10.0452147152778
"fcre",2024-04-06,1,"DO_mgL_mean",10.818865248227
"fcre",2024-04-06,1,"Chla_ugL_mean",12.3317730425532
"fcre",2024-04-06,1,"Turbidity_FNU_mean",1.32531914893617
"fcre",2024-04-06,1,"fDOM_QSU_mean",14.9743971631206
"fcre",2024-04-07,0.1,"Temp_C_mean",12.6437822222222
"fcre",2024-04-07,1,"Temp_C_mean",11.8207858333333
"fcre",2024-04-07,2,"Temp_C_mean",11.3922092361111
"fcre",2024-04-07,3,"Temp_C_mean",11.12173125
"fcre",2024-04-07,4,"Temp_C_mean",10.7549385416667
"fcre",2024-04-07,5,"Temp_C_mean",10.2151273194444
"fcre",2024-04-07,6,"Temp_C_mean",9.5524156875
"fcre",2024-04-07,7,"Temp_C_mean",9.46927750694444
"fcre",2024-04-07,8,"Temp_C_mean",9.44340917361111
"fcre",2024-04-07,9,"Temp_C_mean",9.41984395138889
"fcre",2024-04-07,5,"DO_mgL_mean",8.90189632638889
"fcre",2024-04-07,9,"DO_mgL_mean",10.1234143888889
"fcre",2024-04-07,1,"DO_mgL_mean",10.8681690140845
"fcre",2024-04-07,1,"Chla_ugL_mean",14.908169028169
"fcre",2024-04-07,1,"Turbidity_FNU_mean",1.45204225352113
"fcre",2024-04-07,1,"fDOM_QSU_mean",15.34
"fcre",2024-04-08,0.1,"Temp_C_mean",12.6740285416667
"fcre",2024-04-08,1,"Temp_C_mean",12.213215625
"fcre",2024-04-08,2,"Temp_C_mean",11.4716151388889
"fcre",2024-04-08,3,"Temp_C_mean",11.0370897222222
"fcre",2024-04-08,4,"Temp_C_mean",10.5061976388889
"fcre",2024-04-08,5,"Temp_C_mean",9.996317625
"fcre",2024-04-08,6,"Temp_C_mean",9.57614070138889
"fcre",2024-04-08,7,"Temp_C_mean",9.51497755555556
"fcre",2024-04-08,8,"Temp_C_mean",9.48928938194445
"fcre",2024-04-08,9,"Temp_C_mean",9.46708258333333
"fcre",2024-04-08,5,"DO_mgL_mean",8.82496945138889
"fcre",2024-04-08,9,"DO_mgL_mean",10.1076615347222
"fcre",2024-04-08,1,"DO_mgL_mean",11.1303546099291
"fcre",2024-04-08,1,"Chla_ugL_mean",18.0404964539007
"fcre",2024-04-08,1,"Turbidity_FNU_mean",1.35595744680851
"fcre",2024-04-08,1,"fDOM_QSU_mean",15.2582269503546
"fcre",2024-04-09,0.1,"Temp_C_mean",12.8306963194444
"fcre",2024-04-09,1,"Temp_C_mean",12.6415986805556
"fcre",2024-04-09,2,"Temp_C_mean",11.6699275
"fcre",2024-04-09,3,"Temp_C_mean",10.9718066666667
"fcre",2024-04-09,4,"Temp_C_mean",10.5148398611111
"fcre",2024-04-09,5,"Temp_C_mean",10.0083863888889
"fcre",2024-04-09,6,"Temp_C_mean",9.60488090277778
"fcre",2024-04-09,7,"Temp_C_mean",9.55690040277778
"fcre",2024-04-09,8,"Temp_C_mean",9.53213904166667
"fcre",2024-04-09,9,"Temp_C_mean",9.50932627777778
"fcre",2024-04-09,5,"DO_mgL_mean",8.8131199375
"fcre",2024-04-09,9,"DO_mgL_mean",10.0646916736111
"fcre",2024-04-09,1,"DO_mgL_mean",11.2015602836879
"fcre",2024-04-09,1,"Chla_ugL_mean",17.5943262411348
"fcre",2024-04-09,1,"Turbidity_FNU_mean",1.19021276595745
"fcre",2024-04-09,1,"fDOM_QSU_mean",14.748085106383
"fcre",2024-04-10,0.1,"Temp_C_mean",13.3340061805556
"fcre",2024-04-10,1,"Temp_C_mean",12.8144160416667
"fcre",2024-04-10,2,"Temp_C_mean",11.7357274305556
"fcre",2024-04-10,3,"Temp_C_mean",11.10473
"fcre",2024-04-10,4,"Temp_C_mean",10.4933972916667
"fcre",2024-04-10,5,"Temp_C_mean",9.93807280555555
"fcre",2024-04-10,6,"Temp_C_mean",9.60798959722222
"fcre",2024-04-10,7,"Temp_C_mean",9.59001822222222
"fcre",2024-04-10,8,"Temp_C_mean",9.56796940277778
"fcre",2024-04-10,9,"Temp_C_mean",9.54561146527778
"fcre",2024-04-10,5,"DO_mgL_mean",8.74783070833333
"fcre",2024-04-10,9,"DO_mgL_mean",9.97090934027778
"fcre",2024-04-10,1,"DO_mgL_mean",11.5218309859155
"fcre",2024-04-10,1,"Chla_ugL_mean",20.9399295774648
"fcre",2024-04-10,1,"Turbidity_FNU_mean",1.25359154929577
"fcre",2024-04-10,1,"fDOM_QSU_mean",15.5185915492958
"fcre",2024-04-11,0.1,"Temp_C_mean",13.5583046527778
"fcre",2024-04-11,1,"Temp_C_mean",12.8258781944444
"fcre",2024-04-11,2,"Temp_C_mean",11.8632647916667
"fcre",2024-04-11,3,"Temp_C_mean",11.1009789583333
"fcre",2024-04-11,4,"Temp_C_mean",10.5429263888889
"fcre",2024-04-11,5,"Temp_C_mean",9.97989074305556
"fcre",2024-04-11,6,"Temp_C_mean",9.661607125
"fcre",2024-04-11,7,"Temp_C_mean",9.62712605555556
"fcre",2024-04-11,8,"Temp_C_mean",9.60389602777778
"fcre",2024-04-11,9,"Temp_C_mean",9.5813429375
"fcre",2024-04-11,5,"DO_mgL_mean",8.50586750694444
"fcre",2024-04-11,9,"DO_mgL_mean",9.93671111805556
"fcre",2024-04-11,1,"DO_mgL_mean",11.5575886524823
"fcre",2024-04-11,1,"Chla_ugL_mean",25.7858156028369
"fcre",2024-04-11,1,"Turbidity_FNU_mean",1.24730496453901
"fcre",2024-04-11,1,"fDOM_QSU_mean",15.7524113475177
"fcre",2024-04-12,0.1,"Temp_C_mean",13.3268723611111
"fcre",2024-04-12,1,"Temp_C_mean",13.2109085416667
"fcre",2024-04-12,2,"Temp_C_mean",12.656453125
"fcre",2024-04-12,3,"Temp_C_mean",11.2601975
"fcre",2024-04-12,4,"Temp_C_mean",10.4780179166667
"fcre",2024-04-12,5,"Temp_C_mean",10.0067148888889
"fcre",2024-04-12,6,"Temp_C_mean",9.75912432638889
"fcre",2024-04-12,7,"Temp_C_mean",9.6934723125
"fcre",2024-04-12,8,"Temp_C_mean",9.66429606944445
"fcre",2024-04-12,9,"Temp_C_mean",9.64098190277778
"fcre",2024-04-12,5,"DO_mgL_mean",8.4100811875
"fcre",2024-04-12,9,"DO_mgL_mean",9.85203359722222
"fcre",2024-04-12,1,"DO_mgL_mean",10.8903546099291
"fcre",2024-04-12,1,"Chla_ugL_mean",21.8312765957447
"fcre",2024-04-12,1,"Turbidity_FNU_mean",1.17148936170213
"fcre",2024-04-12,1,"fDOM_QSU_mean",15.5552482269504
"fcre",2024-04-13,0.1,"Temp_C_mean",13.4077159027778
"fcre",2024-04-13,1,"Temp_C_mean",13.1126672916667
"fcre",2024-04-13,2,"Temp_C_mean",12.8760875
"fcre",2024-04-13,3,"Temp_C_mean",11.9065246527778
"fcre",2024-04-13,4,"Temp_C_mean",10.6917567361111
"fcre",2024-04-13,5,"Temp_C_mean",10.0773170833333
"fcre",2024-04-13,6,"Temp_C_mean",9.80904536111111
"fcre",2024-04-13,7,"Temp_C_mean",9.75617935416667
"fcre",2024-04-13,8,"Temp_C_mean",9.72951739583333
"fcre",2024-04-13,9,"Temp_C_mean",9.70563653472222
"fcre",2024-04-13,5,"DO_mgL_mean",8.17902229861111
"fcre",2024-04-13,9,"DO_mgL_mean",9.61819079166667
"fcre",2024-04-13,1,"DO_mgL_mean",10.8469503546099
"fcre",2024-04-13,1,"Chla_ugL_mean",19.3034751843972
"fcre",2024-04-13,1,"Turbidity_FNU_mean",1.19078014184397
"fcre",2024-04-13,1,"fDOM_QSU_mean",15.3347517730496
"fcre",2024-04-14,0.1,"Temp_C_mean",13.9865665277778
"fcre",2024-04-14,1,"Temp_C_mean",13.5587173611111
"fcre",2024-04-14,2,"Temp_C_mean",13.1778882638889
"fcre",2024-04-14,3,"Temp_C_mean",12.1856986805556
"fcre",2024-04-14,4,"Temp_C_mean",10.6429472916667
"fcre",2024-04-14,5,"Temp_C_mean",10.0057325416667
"fcre",2024-04-14,6,"Temp_C_mean",9.83501579166667
"fcre",2024-04-14,7,"Temp_C_mean",9.81187313888889
"fcre",2024-04-14,8,"Temp_C_mean",9.78929479861111
"fcre",2024-04-14,9,"Temp_C_mean",9.76648334722222
"fcre",2024-04-14,5,"DO_mgL_mean",8.47635328472222
"fcre",2024-04-14,9,"DO_mgL_mean",9.45214472222222
"fcre",2024-04-14,1,"DO_mgL_mean",10.8718309859155
"fcre",2024-04-14,1,"Chla_ugL_mean",17.4716901408451
"fcre",2024-04-14,1,"Turbidity_FNU_mean",1.20915492957746
"fcre",2024-04-14,1,"fDOM_QSU_mean",15.2601408450704
"fcre",2024-04-15,0.1,"Temp_C_mean",15.9210849305556
"fcre",2024-04-15,1,"Temp_C_mean",15.2323221527778
"fcre",2024-04-15,2,"Temp_C_mean",13.6738759027778
"fcre",2024-04-15,3,"Temp_C_mean",12.1613088888889
"fcre",2024-04-15,4,"Temp_C_mean",10.7617114583333
"fcre",2024-04-15,5,"Temp_C_mean",10.1175915277778
"fcre",2024-04-15,6,"Temp_C_mean",9.89838751388889
"fcre",2024-04-15,7,"Temp_C_mean",9.85573322916667
"fcre",2024-04-15,8,"Temp_C_mean",9.83026591666667
"fcre",2024-04-15,9,"Temp_C_mean",9.80762779166667
"fcre",2024-04-15,5,"DO_mgL_mean",8.25885393055556
"fcre",2024-04-15,9,"DO_mgL_mean",9.33724570138889
"fcre",2024-04-15,1,"DO_mgL_mean",10.865390070922
"fcre",2024-04-15,1,"Chla_ugL_mean",15.1562411276596
"fcre",2024-04-15,1,"Turbidity_FNU_mean",1.13581560283688
"fcre",2024-04-15,1,"fDOM_QSU_mean",14.8657446808511
"fcre",2024-04-16,0.1,"Temp_C_mean",17.6189404861111
"fcre",2024-04-16,1,"Temp_C_mean",16.7236081944444
"fcre",2024-04-16,2,"Temp_C_mean",13.9811984722222
"fcre",2024-04-16,3,"Temp_C_mean",12.2682163194444
"fcre",2024-04-16,4,"Temp_C_mean",10.8232783333333
"fcre",2024-04-16,5,"Temp_C_mean",10.0909091180556
"fcre",2024-04-16,6,"Temp_C_mean",9.91150731944444
"fcre",2024-04-16,7,"Temp_C_mean",9.90080511111111
"fcre",2024-04-16,8,"Temp_C_mean",9.87828418055556
"fcre",2024-04-16,9,"Temp_C_mean",9.85640586805556
"fcre",2024-04-16,5,"DO_mgL_mean",8.27094809027778
"fcre",2024-04-16,9,"DO_mgL_mean",9.17147229861111
"fcre",2024-04-16,1,"DO_mgL_mean",10.9824113475177
"fcre",2024-04-16,1,"Chla_ugL_mean",14.1629078014184
"fcre",2024-04-16,1,"Turbidity_FNU_mean",1.07929078014184
"fcre",2024-04-16,1,"fDOM_QSU_mean",15.0355319148936
"fcre",2024-04-17,0.1,"Temp_C_mean",17.8980438888889
"fcre",2024-04-17,1,"Temp_C_mean",16.9299509027778
"fcre",2024-04-17,2,"Temp_C_mean",14.224330625
"fcre",2024-04-17,3,"Temp_C_mean",12.4180261111111
"fcre",2024-04-17,4,"Temp_C_mean",10.8401884722222
"fcre",2024-04-17,5,"Temp_C_mean",10.0829577986111
"fcre",2024-04-17,6,"Temp_C_mean",9.93002440277778
"fcre",2024-04-17,7,"Temp_C_mean",9.92551444444444
"fcre",2024-04-17,8,"Temp_C_mean",9.90493409027778
"fcre",2024-04-17,9,"Temp_C_mean",9.88375094444444
"fcre",2024-04-17,5,"DO_mgL_mean",8.39463725694444
"fcre",2024-04-17,9,"DO_mgL_mean",9.07823249305556
"fcre",2024-04-17,1,"DO_mgL_mean",10.9588732394366
"fcre",2024-04-17,1,"Chla_ugL_mean",15.5912676056338
"fcre",2024-04-17,1,"Turbidity_FNU_mean",1.08464788732394
"fcre",2024-04-17,1,"fDOM_QSU_mean",15.2011267605634
"fcre",2024-04-18,0.1,"Temp_C_mean",18.7378579861111
"fcre",2024-04-18,1,"Temp_C_mean",18.4095138888889
"fcre",2024-04-18,2,"Temp_C_mean",14.9659113888889
"fcre",2024-04-18,3,"Temp_C_mean",12.5477349305556
"fcre",2024-04-18,4,"Temp_C_mean",10.9286198611111
"fcre",2024-04-18,5,"Temp_C_mean",10.107340375
"fcre",2024-04-18,6,"Temp_C_mean",9.95438279861111
"fcre",2024-04-18,7,"Temp_C_mean",9.94933147916667
"fcre",2024-04-18,8,"Temp_C_mean",9.92894238194445
"fcre",2024-04-18,9,"Temp_C_mean",9.9083991875
"fcre",2024-04-18,5,"DO_mgL_mean",8.29460916666667
"fcre",2024-04-18,9,"DO_mgL_mean",8.9915939375
"fcre",2024-04-18,1,"DO_mgL_mean",10.4858864893617
"fcre",2024-04-18,1,"Chla_ugL_mean",12.9753191631206
"fcre",2024-04-18,1,"Turbidity_FNU_mean",0.953049645390071
"fcre",2024-04-18,1,"fDOM_QSU_mean",14.5760992907801
"fcre",2024-04-19,0.1,"Temp_C_mean",18.3540819444444
"fcre",2024-04-19,1,"Temp_C_mean",17.9158922222222
"fcre",2024-04-19,2,"Temp_C_mean",15.1583531944444
"fcre",2024-04-19,3,"Temp_C_mean",12.6105920833333
"fcre",2024-04-19,4,"Temp_C_mean",10.9378630555556
"fcre",2024-04-19,5,"Temp_C_mean",10.1125457847222
"fcre",2024-04-19,6,"Temp_C_mean",9.97889538888889
"fcre",2024-04-19,7,"Temp_C_mean",9.97298495138889
"fcre",2024-04-19,8,"Temp_C_mean",9.95295335416667
"fcre",2024-04-19,9,"Temp_C_mean",9.93244065277778
"fcre",2024-04-19,5,"DO_mgL_mean",8.29157952777778
"fcre",2024-04-19,9,"DO_mgL_mean",8.90603972916667
"fcre",2024-04-19,1,"DO_mgL_mean",10.9117021276596
"fcre",2024-04-19,1,"Chla_ugL_mean",15.3475177304965
"fcre",2024-04-19,1,"Turbidity_FNU_mean",1.02248226950355
"fcre",2024-04-19,1,"fDOM_QSU_mean",15.6039716312057
"fcre",2024-04-20,0.1,"Temp_C_mean",18.1684863888889
"fcre",2024-04-20,1,"Temp_C_mean",17.965811875
"fcre",2024-04-20,2,"Temp_C_mean",15.8334472222222
"fcre",2024-04-20,3,"Temp_C_mean",12.7746531944444
"fcre",2024-04-20,4,"Temp_C_mean",11.0335442361111
"fcre",2024-04-20,5,"Temp_C_mean",10.1310407569444
"fcre",2024-04-20,6,"Temp_C_mean",9.99261272916667
"fcre",2024-04-20,7,"Temp_C_mean",9.99314006944445
"fcre",2024-04-20,8,"Temp_C_mean",9.97327488194444
"fcre",2024-04-20,9,"Temp_C_mean",9.95287284027778
"fcre",2024-04-20,5,"DO_mgL_mean",8.106511625
"fcre",2024-04-20,9,"DO_mgL_mean",8.81965155555556
"fcre",2024-04-20,1,"DO_mgL_mean",9.85510635460993
"fcre",2024-04-20,1,"Chla_ugL_mean",10.8909219716312
"fcre",2024-04-20,1,"Turbidity_FNU_mean",0.767304964539007
"fcre",2024-04-20,1,"fDOM_QSU_mean",13.7218439716312
"fcre",2024-04-21,0.1,"Temp_C_mean",16.9319910416667
"fcre",2024-04-21,1,"Temp_C_mean",16.8842129166667
"fcre",2024-04-21,2,"Temp_C_mean",15.7348323611111
"fcre",2024-04-21,3,"Temp_C_mean",12.9266602777778
"fcre",2024-04-21,4,"Temp_C_mean",11.0510940972222
"fcre",2024-04-21,5,"Temp_C_mean",10.1214429930556
"fcre",2024-04-21,6,"Temp_C_mean",10.0151130069444
"fcre",2024-04-21,7,"Temp_C_mean",10.0156723611111
"fcre",2024-04-21,8,"Temp_C_mean",9.99544178472222
"fcre",2024-04-21,9,"Temp_C_mean",9.97456107638889
"fcre",2024-04-21,5,"DO_mgL_mean",8.1704715
"fcre",2024-04-21,9,"DO_mgL_mean",8.74763055555556
"fcre",2024-04-21,1,"DO_mgL_mean",10.3433803028169
"fcre",2024-04-21,1,"Chla_ugL_mean",14.9497183098592
"fcre",2024-04-21,1,"Turbidity_FNU_mean",0.836408450704225
"fcre",2024-04-21,1,"fDOM_QSU_mean",14.6643661971831
"fcre",2024-04-22,0.1,"Temp_C_mean",15.9063549285714
"fcre",2024-04-22,1,"Temp_C_mean",15.7686409285714
"fcre",2024-04-22,2,"Temp_C_mean",15.2922117857143
"fcre",2024-04-22,3,"Temp_C_mean",14.0023495714286
"fcre",2024-04-22,4,"Temp_C_mean",11.2227242142857
"fcre",2024-04-22,5,"Temp_C_mean",10.1635392857143
"fcre",2024-04-22,6,"Temp_C_mean",10.0395097142857
"fcre",2024-04-22,7,"Temp_C_mean",10.0385264285714
"fcre",2024-04-22,8,"Temp_C_mean",10.0182525
"fcre",2024-04-22,9,"Temp_C_mean",9.99808402857143
"fcre",2024-04-22,5,"DO_mgL_mean",8.10816851908397
"fcre",2024-04-22,9,"DO_mgL_mean",8.72968563358779
"fcre",2024-04-22,1,"DO_mgL_mean",10.3985815602837
"fcre",2024-04-22,1,"Chla_ugL_mean",13.1249645390071
"fcre",2024-04-22,1,"Turbidity_FNU_mean",0.756382978723404
"fcre",2024-04-22,1,"fDOM_QSU_mean",14.2317021276596
"fcre",2024-04-23,0.1,"Temp_C_mean",15.5702100694444
"fcre",2024-04-23,1,"Temp_C_mean",15.2918661111111
"fcre",2024-04-23,2,"Temp_C_mean",15.1626802083333
"fcre",2024-04-23,3,"Temp_C_mean",13.7222167361111
"fcre",2024-04-23,4,"Temp_C_mean",11.2238728472222
"fcre",2024-04-23,5,"Temp_C_mean",10.2089520138889
"fcre",2024-04-23,6,"Temp_C_mean",10.0845985416667
"fcre",2024-04-23,7,"Temp_C_mean",10.0826825694444
"fcre",2024-04-23,8,"Temp_C_mean",10.06239125
"fcre",2024-04-23,9,"Temp_C_mean",10.0416329166667
"fcre",2024-04-23,5,"DO_mgL_mean",8.12055125694445
"fcre",2024-04-23,9,"DO_mgL_mean",8.72264944444444
"fcre",2024-04-23,1,"DO_mgL_mean",10.5696453900709
"fcre",2024-04-23,1,"Chla_ugL_mean",13.4363829858156
"fcre",2024-04-23,1,"Turbidity_FNU_mean",0.732411347517731
"fcre",2024-04-23,1,"fDOM_QSU_mean",14.127304964539
"fcre",2024-04-24,0.1,"Temp_C_mean",16.5842485416667
"fcre",2024-04-24,1,"Temp_C_mean",16.3609211805556
"fcre",2024-04-24,2,"Temp_C_mean",15.7950475
"fcre",2024-04-24,3,"Temp_C_mean",13.8373815972222
"fcre",2024-04-24,4,"Temp_C_mean",11.4461925694444
"fcre",2024-04-24,5,"Temp_C_mean",10.2658813888889
"fcre",2024-04-24,6,"Temp_C_mean",10.1197008333333
"fcre",2024-04-24,7,"Temp_C_mean",10.1184736805556
"fcre",2024-04-24,8,"Temp_C_mean",10.09811125
"fcre",2024-04-24,9,"Temp_C_mean",10.0774810416667
"fcre",2024-04-24,5,"DO_mgL_mean",8.006858
"fcre",2024-04-24,9,"DO_mgL_mean",8.56343046527778
"fcre",2024-04-24,1,"DO_mgL_mean",10.4851408380282
"fcre",2024-04-24,1,"Chla_ugL_mean",12.1120422464789
"fcre",2024-04-24,1,"Turbidity_FNU_mean",0.646056338028169
"fcre",2024-04-24,1,"fDOM_QSU_mean",13.2715492957746
"fcre",2024-04-25,0.1,"Temp_C_mean",16.6982745138889
"fcre",2024-04-25,1,"Temp_C_mean",16.372674375
"fcre",2024-04-25,2,"Temp_C_mean",15.9235020138889
"fcre",2024-04-25,3,"Temp_C_mean",14.2246768055556
"fcre",2024-04-25,4,"Temp_C_mean",11.4209579861111
"fcre",2024-04-25,5,"Temp_C_mean",10.2869404166667
"fcre",2024-04-25,6,"Temp_C_mean",10.157825625
"fcre",2024-04-25,7,"Temp_C_mean",10.1541233333333
"fcre",2024-04-25,8,"Temp_C_mean",10.13400375
"fcre",2024-04-25,9,"Temp_C_mean",10.1136045833333
"fcre",2024-04-25,5,"DO_mgL_mean",8.04048445833333
"fcre",2024-04-25,9,"DO_mgL_mean",8.51797888888889
"fcre",2024-04-25,1,"DO_mgL_mean",10.5802836879433
"fcre",2024-04-25,1,"Chla_ugL_mean",11.8624113687943
"fcre",2024-04-25,1,"Turbidity_FNU_mean",0.677446808510638
"fcre",2024-04-25,1,"fDOM_QSU_mean",13.4948226950355
"fcre",2024-04-26,0.1,"Temp_C_mean",16.6945160416667
"fcre",2024-04-26,1,"Temp_C_mean",16.5938472916667
"fcre",2024-04-26,2,"Temp_C_mean",16.1497051388889
"fcre",2024-04-26,3,"Temp_C_mean",14.3061477083333
"fcre",2024-04-26,4,"Temp_C_mean",11.6331072222222
"fcre",2024-04-26,5,"Temp_C_mean",10.3439763194444
"fcre",2024-04-26,6,"Temp_C_mean",10.192468125
"fcre",2024-04-26,7,"Temp_C_mean",10.1908840972222
"fcre",2024-04-26,8,"Temp_C_mean",10.1715140972222
"fcre",2024-04-26,9,"Temp_C_mean",10.1527997916667
"fcre",2024-04-26,5,"DO_mgL_mean",7.96078731944444
"fcre",2024-04-26,9,"DO_mgL_mean",8.49037558333333
"fcre",2024-04-26,1,"DO_mgL_mean",10.4217021276596
"fcre",2024-04-26,1,"Chla_ugL_mean",12.2412766028369
"fcre",2024-04-26,1,"Turbidity_FNU_mean",0.682553191489362
"fcre",2024-04-26,1,"fDOM_QSU_mean",13.2197872340426
"fcre",2024-04-27,0.1,"Temp_C_mean",16.8882909722222
"fcre",2024-04-27,1,"Temp_C_mean",16.61857875
"fcre",2024-04-27,2,"Temp_C_mean",16.3193189583333
"fcre",2024-04-27,3,"Temp_C_mean",14.5056734027778
"fcre",2024-04-27,4,"Temp_C_mean",11.6494815277778
